charge_id,multiple_rows,processor_name,scheduled_at,total_shipping,discount_code,shipping_lines,line_item_subscription_id
883443551,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395472882
883447625,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395477750
883448730,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",243938816
883453176,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395484284
883458866,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395492679
883459101,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395492976
883460000,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395494254
883500274,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395526126
883512342,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395532518
883516230,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395534818
883529198,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395548145
883533368,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395553145
883538361,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",395559705
884191842,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-14T19:34:51.466727""}]",381011228
888039301,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:44.819109""}]",384830043
888039340,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:47.520216""}]",362197385
888039354,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:49.113371""}]",384868832
888039377,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:51.044891""}]",390556256
888039378,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:51.584272""}]",390613258
888039390,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:54.474104""}]",390706906
888039396,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T02:10:53.653352""}]",390657556
888039410,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null, ""retrieved_at"": ""2023-08-20T02:10:50.304127""}]",390761795
888039735,False,stripe,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",274424406
888204689,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T07:03:11.191677""}]",397798088
888250646,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T09:24:09.004273""}]",359080509
888259299,False,stripe,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null, ""retrieved_at"": ""2023-08-20T09:47:17.540672""}]",202558629
888263026,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T09:57:25.839201""}]",397840462
888300184,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T11:30:51.381449""}]",397869065
888327226,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T12:51:18.605881""}]",397889479
888333003,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T13:09:16.407218""}]",397893562
888363822,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T14:39:08.574935""}]",381934509
888385231,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T15:32:23.158244""}]",371508534
888446121,False,shopify_payments,2023-09-10 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""status"": ""active"", ""tax_lines"": [], ""retrieved_at"": ""2023-08-20T18:21:20.824830""}]",397988231
819604874,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",362278281
819604874,True,,,,,,362278284
819630611,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",275867643
836207927,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",358655698
843726138,False,stripe,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",231765132
843726633,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",288085998
843931786,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",378912152
843949890,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",378928213
843985947,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",378960764
844007253,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",378980938
844102345,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",379066210
844108651,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",379069769
844159196,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",379113490
844159196,True,,,,,,379113492
844164343,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",379123051
844173977,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",363919965
844253390,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",379199883
844258258,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",379203420
844262546,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",379206791
844262546,True,,,,,,379206793
844867796,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",360571474
848725047,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",381236480
850208938,False,stripe,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",244088836
851751873,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",217092337
851755823,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",235810986
851755823,True,,,,,,235810987
851847607,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",266283074
853299730,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",238903199
853974571,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",271446458
854153422,False,stripe,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",202559024
854153868,False,stripe,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",202557954
854154677,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",267552568
854155047,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",284292941
854155201,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",287006208
854155455,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",275171740
854155579,False,stripe,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",202556219
854155740,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",231309765
854155740,True,,,,,,231309766
854156042,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",270247990
854156211,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",232905137
854156246,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",249393272
854156638,False,stripe,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",257858992
854447933,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",383268220
854476888,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",369358830
854511825,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",383312291
854552208,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",368602507
854594010,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",383372739
854619973,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",383391383
854628571,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",383397852
854628571,True,,,,,,383397853
854647941,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",383412825
854692971,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",358216354
857856059,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",381693826
857868948,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",361335572
859028804,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",385042198
859164816,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",361997975
859253289,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",385172901
859331648,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",385225768
859764355,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",284068326
859982289,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",376537995
861171641,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",365311290
861689974,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",365977007
861820041,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",373375355
861823120,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",367202070
861892506,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367456923
861892506,True,,,,,,367456924
863478750,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",259661989
863478801,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",276493056
863478852,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367202146
863478855,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367163586
863478855,True,,,,,,367163587
863478962,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367252821
863478971,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367271017
863479058,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367287270
863479086,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",367307202
863479132,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367330677
863479166,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367340042
863479174,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367343849
863479192,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367351831
863479192,True,,,,,,367351833
863479207,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367377232
863479246,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",282442139
863479248,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367380890
863479248,True,,,,,,367380893
863479275,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",367416562
863479275,True,,,,,,367416564
863479300,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367422824
863479318,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367476336
863479377,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367478215
863479446,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367488786
863482418,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",221304896
863482446,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",367461918
863486461,True,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",362304873
863486461,True,,,,,,362304875
863486850,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",314909115
863623262,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",386770345
863639024,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",367440456
863697382,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",386796363
863731032,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",357727425
863754652,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",386837987
863767573,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",386846168
863778006,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",386852520
863783459,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify""}]",386856532
863802272,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""price_set"": {""store_default"": {""amount"": ""0.00"", ""currency_code"": ""USD""}}, ""tax_lines"": [], ""description"": null}]",386867205
863824082,False,shopify_payments,2023-09-11 00:00:00,0.0,[],"[{""code"": ""Free Shipping"", ""price"": 0, ""title"": ""Free Shipping"", ""source"": ""shopify"", ""tax_lines"": []}]",386880304
